Area_sqft,bathrooms,balconies,current_floor,total_floors,furnishing_status,Mapped_Area,facing,property_age_bucket,is_ready_to_move,is_built_up_area,is_carpet_area,is_super_built_up_area,Bedrooms,price
1044.0,2.0,2.0,7.0,11.0,0.0,19.0,8.0,0.0,1,False,False,True,2.0,66.0
1550.0,2.0,3.0,10.0,14.0,0.0,19.0,8.0,3.0,0,False,False,False,2.0,60.0
1095.0,2.0,2.0,21.0,33.0,3.0,5.0,0.0,3.0,1,False,False,True,2.0,118.0
1575.0,2.0,1.0,3.0,14.0,3.0,11.0,0.0,3.0,0,False,False,True,2.0,60.0
1224.0,2.0,1.0,6.0,7.0,0.0,9.0,8.0,4.0,1,False,False,True,2.0,44.0
630.0,1.0,1.0,1.0,10.0,3.0,19.0,2.0,1.0,1,False,True,False,1.0,40.0
2637.0,3.0,3.0,3.0,7.0,3.0,11.0,2.0,0.0,1,True,False,False,3.0,142.0
2190.0,3.0,3.0,6.0,13.0,0.0,14.0,8.0,3.0,1,False,False,True,3.0,98.0
1197.0,2.0,1.0,2.0,5.0,3.0,19.0,0.0,2.0,1,False,False,True,2.0,53.0
1278.0,2.0,1.0,4.0,6.0,0.0,19.0,8.0,2.0,1,True,False,False,2.0,52.0
1260.0,2.0,1.0,1.0,6.0,2.0,31.0,8.0,2.0,1,False,True,False,2.0,58.0
3816.0,4.0,3.0,13.0,13.0,0.0,19.0,2.0,0.0,1,False,True,False,4.0,190.0
2520.0,2.0,2.0,5.0,8.0,3.0,16.0,0.0,3.0,1,False,False,True,3.0,118.0
2925.0,3.0,1.0,4.0,8.0,0.0,16.0,8.0,3.0,0,False,False,True,3.0,130.0
1287.0,3.0,1.0,8.0,13.0,0.0,19.0,8.0,3.0,1,False,False,True,3.0,78.0
675.0,2.0,1.0,4.0,5.0,3.0,19.0,7.0,3.0,1,False,True,False,1.0,35.0
1170.0,2.0,1.0,2.0,3.0,3.0,33.0,0.0,2.0,1,False,False,True,2.0,38.0
1278.0,2.0,1.0,4.0,8.0,2.0,19.0,8.0,3.0,1,False,False,True,2.0,50.0
796.536,1.0,1.0,2.0,6.0,2.0,9.0,8.0,1.0,1,False,True,False,2.0,65.0
1080.0,2.0,1.0,3.0,3.0,3.0,33.0,8.0,3.0,1,False,False,False,2.0,27.0
1334.736,4.0,2.0,6.0,15.0,3.0,9.0,8.0,3.0,0,False,True,False,4.0,150.0
1692.0,3.0,1.0,5.0,8.0,0.0,14.0,8.0,4.0,1,False,False,False,3.0,82.0
1692.0,3.0,1.0,2.0,6.0,1.0,5.0,8.0,3.0,1,False,False,False,3.0,80.0
579.3130979999999,2.0,1.0,2.0,6.0,3.0,6.0,4.0,3.0,1,False,True,False,2.0,22.0
1854.0,3.0,1.0,0.0,1.0,0.0,19.0,8.0,3.0,1,True,False,False,3.0,85.0
1001.052,2.0,1.0,1.0,5.5,0.0,6.0,8.0,3.0,1,False,True,False,2.0,32.0
1173.2759999999998,2.0,1.0,2.0,6.0,3.0,33.0,8.0,2.0,1,False,True,False,2.0,42.0
1325.0,2.0,1.0,2.0,6.0,2.0,5.0,8.0,3.0,1,False,False,True,2.0,28.0
463.4504784,1.0,1.0,2.0,3.0,0.0,2.0,8.0,1.0,1,False,True,False,1.0,12.0
1614.585,1.0,1.0,0.0,1.0,2.0,33.0,8.0,3.0,1,True,False,False,1.0,35.0
384.0,1.0,1.0,1.0,4.0,3.0,6.0,9.0,0.0,1,False,False,False,1.0,21.0
2520.0,1.0,1.0,0.0,1.0,0.0,16.0,8.0,3.0,1,True,False,False,1.0,120.0
2619.0,3.0,1.0,4.0,8.0,0.0,16.0,8.0,4.0,1,False,True,False,3.0,110.0
1188.0,2.0,1.0,0.0,1.0,3.0,13.0,8.0,3.0,1,True,False,False,2.0,38.0
1242.0,2.0,1.0,4.0,8.0,0.0,11.0,8.0,4.0,1,False,True,False,2.0,50.0
1000.0,3.0,3.0,2.0,6.0,0.0,2.0,8.0,4.0,1,False,True,False,3.0,70.0
2277.0,3.0,1.0,4.0,8.0,0.0,16.0,8.0,4.0,1,False,True,False,3.0,125.0
528.0,1.0,1.0,1.0,4.0,2.0,6.0,8.0,2.0,1,False,False,True,1.0,20.0
581.2506,1.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,True,False,False,1.0,35.0
1854.0,3.0,1.0,8.0,14.0,3.0,19.0,8.0,3.0,1,False,False,True,3.0,78.0
529.0,2.0,1.0,7.0,33.0,0.0,5.0,8.0,3.0,0,False,True,False,1.0,111.0
2600.0,4.0,3.0,4.5,7.0,1.0,29.0,8.0,1.0,1,False,True,False,4.0,221.0
1602.0,2.0,3.0,12.0,14.0,1.0,31.0,8.0,3.0,1,False,False,True,3.0,86.0
400.0,1.0,1.0,1.0,3.0,2.0,6.0,4.0,0.0,1,False,True,False,1.0,56.0
1215.0,2.0,1.0,5.0,5.0,2.0,19.0,8.0,3.0,1,True,False,False,2.0,32.0
1500.0,2.0,2.0,5.0,7.0,0.0,13.0,8.0,2.0,1,False,False,True,2.0,75.0
1152.0,2.0,1.0,5.0,5.0,3.0,19.0,0.0,2.0,1,False,False,True,2.0,47.0
1197.0,2.0,1.0,5.0,5.0,0.0,19.0,1.0,0.0,1,True,False,False,2.0,52.0
680.0,2.0,1.0,2.0,8.0,3.0,19.0,2.0,0.0,1,False,False,False,2.0,48.0
790.0,3.0,2.0,8.0,12.0,3.0,16.0,2.0,3.0,1,False,True,False,3.0,65.0
1255.0,3.0,2.0,6.0,14.0,3.0,19.0,2.0,3.0,1,False,True,False,3.0,95.0
1197.0,2.0,1.0,5.0,8.0,1.0,19.0,8.0,3.0,1,False,True,False,2.0,70.0
2502.0,3.0,1.0,4.0,8.0,2.0,19.0,4.0,0.0,1,True,False,False,3.0,127.0
1260.0,2.0,2.0,4.0,5.0,0.0,11.0,8.0,0.0,1,True,False,False,2.0,55.0
1872.0,3.0,1.0,8.0,14.0,3.0,19.0,8.0,3.0,1,False,False,True,3.0,83.0
1844.0,3.0,2.0,2.0,5.0,0.0,19.0,8.0,2.0,1,False,False,True,3.0,80.0
1255.0,3.0,1.0,7.0,14.0,0.0,19.0,8.0,3.0,1,False,False,False,3.0,95.0
739.0,2.0,1.0,1.0,8.0,3.0,16.0,2.0,0.0,1,False,True,False,2.0,50.0
1755.0,3.0,2.0,9.0,11.0,3.0,33.0,8.0,3.0,1,False,True,False,3.0,62.0
1008.0,2.0,1.0,3.0,5.0,0.0,14.0,6.0,3.0,1,False,False,True,2.0,37.0
1260.0,2.0,1.0,4.0,8.0,3.0,9.0,5.0,3.0,1,False,False,True,2.0,42.0
1200.0,2.0,1.0,4.0,5.0,0.0,6.0,8.0,2.0,1,False,True,False,2.0,32.0
2880.0,4.0,2.0,7.0,14.0,1.0,19.0,0.0,3.0,1,False,False,True,4.0,250.0
1494.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,True,False,3.0,160.0
1300.0,2.0,2.0,3.0,7.0,1.0,15.0,8.0,4.0,1,True,False,False,2.0,50.0
860.0,2.0,1.0,3.0,7.0,0.0,33.0,8.0,3.0,1,False,False,True,1.0,33.51
592.0145,1.0,1.0,6.0,7.0,3.0,6.0,8.0,0.0,1,False,True,False,1.0,25.0
592.0145,1.0,1.0,6.0,7.0,3.0,6.0,8.0,3.0,1,False,True,False,1.0,22.5
1683.0,3.0,1.0,8.0,11.0,3.0,19.0,8.0,3.0,1,False,False,True,3.0,64.51
1953.0,2.0,1.0,3.0,7.0,0.0,11.0,8.0,0.0,1,False,True,False,3.0,78.0
1200.0,2.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,True,False,2.0,45.0
815.0,2.0,1.0,3.0,6.0,0.0,5.0,8.0,0.0,1,False,True,False,2.0,65.0
1125.0,2.0,1.0,3.0,7.0,0.0,19.0,8.0,2.0,1,False,True,False,2.0,50.0
1400.0,5.0,3.0,2.0,2.0,1.0,13.0,8.0,1.0,1,False,True,False,5.0,190.0
1008.0,2.0,1.0,4.0,5.0,3.0,14.0,0.0,2.0,1,False,False,True,2.0,40.0
1602.0,2.0,1.0,4.0,8.0,0.0,11.0,8.0,4.0,0,False,True,False,2.0,63.0
945.0,2.0,1.0,4.0,8.0,0.0,6.0,8.0,2.0,1,False,False,True,2.0,35.0
529.0,2.0,2.0,0.0,1.0,0.0,5.0,8.0,3.0,1,True,False,False,1.0,95.0
2025.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,True,False,False,3.0,85.0
1161.0,2.0,1.0,4.0,7.0,0.0,19.0,8.0,2.0,1,False,False,True,2.0,49.0
1216.332,2.0,1.0,4.0,8.0,3.0,11.0,8.0,3.0,1,False,True,False,2.0,51.0
1260.0,2.0,1.0,9.0,13.0,3.0,16.0,8.0,3.0,1,False,True,False,2.0,56.0
1413.0,2.0,3.0,9.0,13.0,3.0,19.0,0.0,3.0,1,False,False,True,2.0,72.0
1098.0,2.0,1.0,1.0,5.0,0.0,19.0,8.0,1.0,1,False,False,True,2.0,42.5
2160.0,3.0,3.0,6.0,13.0,0.0,19.0,8.0,3.0,1,False,False,True,3.0,80.0
2223.0,3.0,1.0,5.0,13.0,3.0,14.0,0.0,3.0,1,False,False,True,3.0,110.0
1100.0,3.0,1.0,5.0,5.0,3.0,11.0,1.0,2.0,1,False,True,False,3.0,85.0
1071.0,2.0,1.0,0.0,5.0,0.0,13.0,8.0,0.0,1,False,True,False,2.0,35.0
2025.0,3.0,1.0,9.0,13.0,1.0,11.0,8.0,0.0,1,False,True,False,3.0,130.0
1323.0,2.0,1.0,2.0,5.0,3.0,19.0,0.0,0.0,1,False,False,True,2.0,50.0
963.0,2.0,1.0,2.0,5.0,3.0,19.0,0.0,0.0,1,False,False,True,2.0,42.0
666.0,1.0,1.0,1.0,5.0,3.0,19.0,0.0,3.0,1,False,True,False,1.0,36.5
3153.8227,3.0,1.0,4.0,8.0,0.0,11.0,8.0,4.0,1,False,True,False,3.0,220.00000000000003
1883.0,2.0,2.0,9.0,13.0,0.0,19.0,8.0,3.0,1,False,False,True,2.0,70.0
1260.0,2.0,1.0,4.0,8.0,0.0,11.0,8.0,4.0,1,False,False,True,2.0,54.0
1095.0,2.0,2.0,9.0,33.0,2.0,5.0,0.0,0.0,1,False,False,True,2.0,115.0
1689.9323,2.0,1.0,9.0,13.0,2.0,19.0,8.0,3.0,1,False,True,False,2.0,70.0
630.0,1.0,1.0,3.0,7.0,0.0,10.0,8.0,4.0,1,False,False,True,1.0,18.5
2520.0,3.0,1.0,4.0,8.0,0.0,11.0,8.0,4.0,1,False,False,True,3.0,100.0
1305.0,2.0,1.0,2.0,7.0,2.0,11.0,8.0,2.0,1,False,False,True,2.0,65.0
1250.0,2.0,3.0,4.5,7.0,0.0,4.0,8.0,3.0,1,False,True,False,3.0,37.71
2835.0,3.0,1.0,13.0,13.0,0.0,19.0,8.0,0.0,1,False,False,True,3.0,150.0
1200.0,2.0,3.0,4.0,8.0,0.0,19.0,8.0,3.0,1,False,False,True,2.0,49.0
1200.0,2.0,2.0,2.0,6.0,0.0,2.0,8.0,4.0,1,False,True,False,2.0,38.0
4050.0,4.0,2.0,5.0,18.0,0.0,9.0,8.0,3.0,0,False,False,True,4.0,180.0
1089.0,2.0,1.0,0.0,1.0,0.0,13.0,8.0,3.0,1,True,False,False,2.0,55.0
1773.0,3.0,2.0,0.0,1.0,0.0,11.0,8.0,3.0,1,True,False,False,3.0,85.0
1854.0,3.0,1.0,10.0,14.0,3.0,19.0,8.0,3.0,1,False,False,True,3.0,80.5
1785.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,True,False,3.0,75.0
1700.0,2.0,1.0,17.0,33.0,3.0,5.0,1.0,3.0,1,False,False,True,2.0,138.0
1325.0,2.0,2.0,21.0,25.0,1.0,5.0,8.0,3.0,1,False,False,True,2.0,160.0
483.0,1.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,1,False,True,False,1.0,110.0
600.0,1.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,1.0,95.0
797.0,2.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,True,False,2.0,65.0
1215.0,2.0,1.0,5.0,8.0,3.0,9.0,0.0,2.0,1,False,False,True,2.0,45.0
963.0,2.0,1.0,5.0,5.0,3.0,19.0,0.0,1.0,1,False,False,True,2.0,40.0
1854.0,4.0,2.0,5.0,13.0,3.0,19.0,8.0,3.0,1,False,True,False,4.0,140.0
1328.0,2.0,3.0,3.0,5.0,2.0,4.0,0.0,0.0,1,False,False,False,3.0,60.0
1600.0,2.0,1.0,6.0,6.0,0.0,33.0,8.0,0.0,1,False,True,False,2.0,48.5
1430.0,2.0,1.0,8.0,25.0,2.0,5.0,8.0,3.0,0,False,False,True,2.0,107.0
918.0,2.0,1.0,2.0,3.0,1.0,33.0,8.0,1.0,1,False,False,True,2.0,44.0
1341.0,2.0,1.0,4.0,8.0,0.0,16.0,8.0,3.0,1,False,False,True,2.0,53.64
2907.0,3.0,1.0,4.0,8.0,0.0,9.0,8.0,3.0,1,False,False,True,3.0,135.0
2970.0,4.0,3.0,3.0,14.0,0.0,19.0,2.0,3.0,1,False,True,False,4.0,116.0
1875.0,2.0,1.0,7.5,25.0,0.0,5.0,8.0,3.0,0,False,False,True,2.0,112.0
1485.0,2.0,3.0,4.5,7.0,1.0,4.0,8.0,3.0,1,False,False,True,3.0,60.0
1000.0,2.0,2.0,5.0,5.0,0.0,19.0,8.0,0.0,1,True,False,False,2.0,70.0
1679.1684,2.0,1.0,12.0,13.0,2.0,19.0,8.0,0.0,1,False,True,False,2.0,67.0
990.0,2.0,1.0,2.0,6.0,0.0,6.0,8.0,4.0,1,False,False,True,2.0,26.5
1368.0,2.0,1.0,5.0,7.0,2.0,19.0,8.0,2.0,1,True,False,False,2.0,55.0
2160.0,3.0,1.0,5.0,8.0,0.0,14.0,8.0,3.0,1,False,False,True,3.0,84.24
1170.0,2.0,1.0,5.0,7.0,2.0,19.0,8.0,2.0,1,False,False,True,2.0,46.0
1278.0,2.0,1.0,5.0,13.0,0.0,19.0,8.0,3.0,1,True,False,False,2.0,71.0
700.0,2.0,0.0,7.0,7.0,0.0,19.0,8.0,0.0,1,False,True,False,1.0,40.0
697.0,2.0,3.0,3.0,4.0,0.0,19.0,8.0,1.0,1,True,False,False,2.0,45.0
1125.0,2.0,1.0,5.0,6.0,0.0,19.0,8.0,2.0,1,False,True,False,2.0,45.0
1152.0,2.0,1.0,13.0,14.0,0.0,19.0,8.0,0.0,1,False,False,True,2.0,55.0
694.0,2.0,3.0,11.0,13.0,0.0,19.0,8.0,0.0,1,False,True,False,2.0,60.0
2067.0,4.0,3.0,2.0,13.0,0.0,1.0,8.0,3.0,1,False,True,False,4.0,225.0
630.0,2.0,2.0,2.0,6.0,0.0,9.0,8.0,3.0,1,False,True,False,2.0,54.0
3399.0,3.0,3.0,5.0,8.0,0.0,19.0,8.0,3.0,1,False,False,True,3.0,65.0
436.0,1.0,1.0,20.0,35.0,3.0,5.0,8.0,0.0,1,False,True,False,1.0,95.0
1269.0,2.0,1.0,4.5,7.0,0.0,7.0,8.0,4.0,1,False,True,False,2.0,43.0
1511.0,2.0,1.0,8.5,25.0,0.0,5.0,8.0,4.0,0,False,False,True,2.0,136.0
2290.0,3.0,1.0,4.0,8.0,0.0,16.0,8.0,4.0,1,False,True,False,3.0,100.0
2290.0,3.0,1.0,8.0,13.0,3.0,16.0,8.0,0.0,1,False,True,False,3.0,99.0
900.0,2.0,1.0,0.0,1.0,0.0,19.0,8.0,3.0,1,True,False,False,2.0,76.0
3168.0,3.0,3.0,0.0,1.0,0.0,16.0,8.0,3.0,1,True,False,False,3.0,156.0
2637.1555,3.0,1.0,5.0,8.0,3.0,19.0,8.0,0.0,1,False,False,True,3.0,121.0
1557.0,3.0,2.0,3.0,7.0,0.0,13.0,4.0,4.0,0,False,False,True,3.0,55.0
2025.0,3.0,2.0,1.0,5.5,0.0,14.0,8.0,3.0,1,False,False,True,3.0,75.0
500.0,1.0,1.0,0.0,1.0,0.0,19.0,8.0,0.0,1,True,False,False,1.0,36.0
1500.0,3.0,1.0,1.0,5.0,1.0,14.0,8.0,1.0,1,False,True,False,3.0,75.0
3528.0,4.0,2.0,9.0,13.0,1.0,9.0,8.0,3.0,1,False,True,False,4.0,190.0
963.0,2.0,1.0,4.0,5.0,3.0,19.0,2.0,0.0,1,False,False,True,2.0,45.0
2133.0,3.0,3.0,3.0,13.0,3.0,15.0,8.0,3.0,0,False,False,True,3.0,62.0
301.0,1.0,1.0,3.0,7.0,0.0,13.0,8.0,0.0,1,True,False,False,1.0,22.0
1098.0,1.0,1.0,0.0,1.0,3.0,19.0,8.0,3.0,1,False,True,False,1.0,97.0
800.0,2.0,1.0,3.0,3.0,0.0,33.0,8.0,0.0,1,True,False,False,1.0,29.0
700.0,2.0,1.0,5.0,11.0,3.0,19.0,8.0,0.0,1,False,True,False,2.0,65.0
1197.0,2.0,1.0,2.0,5.0,1.0,19.0,8.0,2.0,1,False,True,False,2.0,55.0
1410.0,2.0,1.0,5.0,11.0,1.0,19.0,8.0,0.0,1,False,True,False,2.0,65.0
1161.0,2.0,1.0,6.0,7.0,2.0,33.0,8.0,3.0,1,False,True,False,2.0,45.0
1700.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,True,False,3.0,80.0
2000.0,3.0,3.0,2.0,12.0,3.0,11.0,2.0,2.0,1,True,False,False,3.0,95.0
1161.0,2.0,1.0,6.0,13.0,2.0,33.0,8.0,0.0,1,False,True,False,2.0,45.0
1278.0,2.0,2.0,3.0,5.0,3.0,19.0,1.0,2.0,1,False,True,False,2.0,50.0
810.0,1.0,1.0,6.0,8.0,0.0,9.0,8.0,0.0,1,False,False,True,1.0,32.0
702.0,1.0,1.0,1.0,3.0,3.0,11.0,8.0,1.0,1,False,True,False,1.0,35.51
484.3755,1.0,1.0,0.0,1.0,0.0,16.0,8.0,2.0,1,False,True,False,1.0,15.5
495.0,1.0,1.0,0.0,3.0,0.0,16.0,8.0,1.0,1,False,True,False,1.0,20.0
2070.0,3.0,1.0,4.0,8.0,0.0,11.0,8.0,4.0,1,False,True,False,3.0,105.0
585.0,1.0,1.0,2.0,6.0,2.0,33.0,0.0,2.0,1,False,False,True,1.0,30.0
567.0,1.0,1.0,3.0,7.0,1.0,33.0,4.0,3.0,1,True,False,False,1.0,32.0
1089.0,2.0,1.0,4.0,8.0,2.0,11.0,9.0,3.0,1,False,True,False,2.0,53.0
1251.0,2.0,1.0,6.0,8.0,3.0,11.0,8.0,1.0,1,False,True,False,2.0,60.0
1269.0,2.0,1.0,7.0,11.0,1.0,5.0,8.0,3.0,1,False,False,False,2.0,69.0
1395.0,2.0,1.0,4.0,6.0,3.0,33.0,8.0,0.0,1,True,False,False,2.0,52.0
1313.1958,2.0,1.0,7.0,11.0,3.0,6.0,8.0,1.0,1,False,True,False,2.0,37.0
558.0,1.0,1.0,3.0,4.0,3.0,15.0,8.0,1.0,1,False,True,False,1.0,25.0
900.0,1.0,2.0,2.0,6.0,1.0,19.0,8.0,3.0,1,False,True,False,2.0,45.0
600.0,1.0,1.0,0.0,4.0,2.0,33.0,8.0,1.0,1,False,False,False,1.0,25.0
720.0,2.0,1.0,3.0,3.0,0.0,33.0,8.0,1.0,1,False,True,False,1.0,29.0
372.0,1.0,1.0,0.0,1.0,3.0,6.0,4.0,3.0,1,False,True,False,1.0,22.0
2484.0,3.0,1.0,9.0,13.0,3.0,19.0,8.0,3.0,1,False,True,False,3.0,118.0
900.0,2.0,1.0,6.0,13.0,3.0,19.0,8.0,0.0,1,False,True,False,2.0,67.0
1157.0,3.0,1.0,4.0,14.0,3.0,9.0,8.0,3.0,1,False,True,False,3.0,120.0
1125.0,2.0,1.0,4.0,8.0,1.0,19.0,4.0,3.0,1,False,True,False,2.0,50.0
1215.0,2.0,1.0,1.0,5.0,3.0,11.0,0.0,2.0,1,False,False,True,2.0,51.0
500.0,1.0,2.0,0.0,1.0,0.0,33.0,8.0,3.0,1,True,False,False,1.0,30.0
361.0,1.0,1.0,2.0,6.0,0.0,6.0,8.0,4.0,1,False,True,False,1.0,12.5
838.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,False,True,3.0,73.0
1170.0,2.0,1.0,3.0,8.0,3.0,9.0,0.0,1.0,1,False,False,True,2.0,50.0
1620.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,False,False,3.0,73.0
646.0,1.0,1.0,8.0,13.0,0.0,18.0,8.0,4.0,1,True,False,False,1.0,28.0
2385.0,3.0,1.0,3.0,7.0,0.0,9.0,8.0,4.0,1,False,True,False,3.0,110.0
1323.0,2.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,True,False,2.0,65.0
1188.0,2.0,1.0,6.0,13.0,3.0,3.0,8.0,3.0,1,True,False,False,2.0,37.0
315.0,1.0,1.0,5.0,6.0,3.0,13.0,4.0,2.0,1,False,True,False,1.0,29.0
1170.0,2.0,1.0,3.0,8.0,0.0,11.0,8.0,1.0,1,False,False,True,2.0,55.0
1359.0,2.0,1.0,6.0,7.0,1.0,33.0,8.0,3.0,1,False,True,False,2.0,54.0
1125.0,2.0,3.0,1.0,5.0,3.0,19.0,8.0,3.0,1,True,False,False,2.0,35.0
1854.0,3.0,1.0,6.0,13.0,1.0,19.0,8.0,0.0,1,False,True,False,3.0,100.0
372.0,1.0,1.0,6.0,21.0,0.0,6.0,8.0,3.0,1,False,True,False,1.0,16.0
2205.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,True,False,False,3.0,99.0
800.0,1.0,1.0,3.0,7.0,3.0,10.0,8.0,4.0,1,False,True,False,1.0,25.0
1700.0,3.0,1.0,4.0,5.0,2.0,14.0,8.0,3.0,1,False,True,False,3.0,65.0
1440.0,2.0,3.0,5.0,5.0,3.0,4.0,8.0,4.0,1,False,True,False,3.0,55.0
1233.0,2.0,1.0,1.0,1.0,3.0,19.0,8.0,1.0,1,False,False,True,2.0,63.0
1776.0435,2.0,1.0,4.0,8.0,1.0,19.0,8.0,0.0,1,False,True,False,2.0,65.0
1600.0,2.0,1.0,8.5,25.0,0.0,5.0,4.0,3.0,0,False,False,True,2.0,129.0
1000.0,2.0,2.0,2.0,2.0,3.0,5.0,8.0,0.0,1,False,True,False,2.0,45.51
1926.0,3.0,2.0,3.0,7.0,0.0,33.0,4.0,3.0,1,True,False,False,3.0,68.0
2025.0,3.0,1.0,7.0,7.0,0.0,19.0,4.0,3.0,0,False,False,True,3.0,72.0
629.69,2.0,2.0,2.0,6.0,2.0,28.0,8.0,3.0,1,False,True,False,2.0,42.0
796.53,2.0,0.0,3.0,5.0,0.0,19.0,8.0,0.0,1,False,False,False,1.0,37.51
2960.0725,3.0,1.0,1.0,13.0,3.0,19.0,8.0,0.0,1,False,True,False,3.0,95.0
1095.0,2.0,1.0,27.0,33.0,0.0,5.0,8.0,4.0,1,False,False,True,2.0,130.0
1179.0,2.0,2.0,8.0,13.0,3.0,18.0,8.0,0.0,1,False,True,False,2.0,42.0
780.0,2.0,1.0,9.0,13.0,0.0,5.0,8.0,3.0,0,False,False,True,2.0,150.0
1008.0,2.0,1.0,5.0,8.0,0.0,14.0,8.0,4.0,1,False,True,False,2.0,39.0
1755.0,3.0,2.0,8.0,14.0,3.0,5.0,8.0,3.0,1,False,False,True,3.0,95.0
1125.0,2.0,1.0,4.0,5.0,2.0,6.0,8.0,2.0,1,False,False,True,2.0,35.0
1500.0,2.0,1.0,1.0,5.5,2.0,6.0,8.0,1.0,1,False,True,False,2.0,36.0
1125.0,2.0,1.0,4.0,8.0,0.0,11.0,8.0,3.0,1,False,False,True,2.0,50.0
1000.0,2.0,2.0,0.0,1.0,0.0,21.0,8.0,3.0,1,False,False,True,1.0,95.0
1270.1402,2.0,1.0,4.0,8.0,3.0,19.0,0.0,3.0,1,False,False,True,2.0,40.0
1674.0,3.0,2.0,3.0,7.0,0.0,33.0,4.0,4.0,1,False,False,True,3.0,58.0
1485.0,1.0,3.0,0.0,1.0,0.0,28.0,8.0,3.0,1,True,False,False,3.0,380.0
621.24,2.0,2.0,2.0,3.0,3.0,2.0,8.0,3.0,1,False,True,False,2.0,45.0
1582.2933,2.0,1.0,5.0,8.0,2.0,14.0,8.0,3.0,1,False,False,True,2.0,61.0
1557.0,3.0,1.0,7.0,13.0,0.0,19.0,0.0,3.0,1,False,False,True,3.0,68.0
1250.31,3.0,2.0,5.0,14.0,3.0,19.0,2.0,2.0,1,False,True,False,3.0,109.0
1150.0,2.0,1.0,5.0,7.0,2.0,33.0,8.0,0.0,1,False,True,False,2.0,54.0
1890.0,3.0,2.0,2.0,6.0,0.0,6.0,8.0,4.0,1,True,False,False,3.0,110.0
2277.0,3.0,1.0,8.0,10.0,0.0,16.0,8.0,0.0,1,False,True,False,3.0,131.0
1305.0,2.0,1.0,5.0,9.0,2.0,16.0,8.0,2.0,1,True,False,False,2.0,51.0
1883.6825,3.0,1.0,4.0,8.0,2.0,11.0,8.0,3.0,1,False,False,True,3.0,60.0
1242.0,2.0,1.0,4.0,8.0,2.0,11.0,8.0,3.0,1,False,True,False,2.0,49.0
999.0,2.0,1.0,5.0,8.0,1.0,14.0,8.0,2.0,1,False,True,False,2.0,52.0
999.0,2.0,1.0,5.0,8.0,0.0,14.0,8.0,1.0,1,False,True,False,2.0,53.0
2700.0,3.0,1.0,11.0,13.0,3.0,11.0,8.0,3.0,1,False,True,False,3.0,130.0
844.86,3.0,1.0,1.0,13.0,2.0,11.0,8.0,3.0,1,False,True,False,3.0,140.0
1125.0,2.0,1.0,3.0,5.0,3.0,13.0,0.0,3.0,1,False,False,True,2.0,30.0
450.0,1.0,1.0,3.0,7.0,0.0,15.0,8.0,4.0,1,False,True,False,1.0,22.0
423.0,1.0,1.0,1.0,4.0,3.0,6.0,8.0,3.0,1,False,False,True,1.0,11.5
846.0,1.0,1.0,1.0,3.0,3.0,5.0,8.0,3.0,1,True,False,False,1.0,31.0
864.0,1.0,1.0,1.0,3.0,0.0,33.0,8.0,1.0,1,False,True,False,1.0,31.0
880.0,2.0,3.0,2.0,9.0,3.0,9.0,0.0,0.0,1,False,False,False,2.0,85.21
2025.0,3.0,1.0,5.0,8.0,0.0,14.0,8.0,4.0,1,False,True,False,3.0,72.0
1300.0,2.0,1.0,8.0,13.0,0.0,9.0,8.0,4.0,1,False,False,True,2.0,59.0
1845.0,2.0,1.0,5.0,13.0,0.0,19.0,8.0,3.0,0,False,True,False,3.0,71.75
774.0,1.0,1.0,1.0,3.0,3.0,15.0,0.0,2.0,1,False,True,False,1.0,25.5
827.74,2.0,1.0,8.0,34.0,0.0,5.0,8.0,3.0,0,False,True,False,2.0,150.0
1035.0,2.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,True,False,2.0,50.0
871.0,2.0,1.0,19.0,33.0,3.0,5.0,8.0,3.0,0,False,True,False,2.0,165.0
2250.0,3.0,4.0,3.0,7.0,2.0,16.0,8.0,2.0,1,False,False,True,3.0,160.0
1235.0,2.0,1.0,8.0,13.0,0.0,19.0,8.0,3.0,1,False,False,True,2.0,67.0
796.53,3.0,3.0,6.0,7.0,3.0,15.0,8.0,0.0,1,False,True,False,3.0,58.0
990.0,1.0,1.0,0.0,1.0,0.0,27.0,8.0,3.0,1,True,False,False,2.0,160.0
1170.0,2.0,1.0,4.0,8.0,0.0,9.0,8.0,4.0,1,False,True,False,2.0,42.0
1332.0,3.0,1.0,12.0,13.0,1.0,11.0,8.0,3.0,1,False,True,False,3.0,128.0
2200.0,3.0,1.0,4.0,8.0,0.0,19.0,8.0,4.0,1,False,False,False,3.0,130.0
