Price,Area,Bathrooms,Balconies,Current_Floor,Total_Floors,Furnishing_Status,Mapped_Area,Facing,Property_Age,Bedrooms,Area_Type,Property_Status
135.0,2250.0,2.0,1.0,4.0,8.0,semi-furnished,Raysan,Unknown,New,3.0,Carpet,Ready_to_Move
130.0,1035.0,3.0,1.0,7.0,9.0,unfurnished,Sargasan,South-East,New,3.0,Carpet,Ready_to_Move
58.0,1614.585,2.0,1.0,3.0,7.0,Unknown,Pethapur,Unknown,Unknown,2.0,Carpet,Ready_to_Move
120.0,2475.0,3.0,1.0,4.0,8.0,Unknown,Kudasan,Unknown,Unknown,3.0,Carpet,Under_Construction
55.0,1089.0,2.0,3.0,2.0,4.0,Unknown,Pethapur,Unknown,New,2.0,Carpet,Ready_to_Move
69.0,672.39,3.0,2.0,6.0,13.0,semi-furnished,Randheja,East,New,3.0,Carpet,Ready_to_Move
135.0,2583.0,3.0,1.0,4.0,8.0,Unknown,Raysan,Unknown,Unknown,3.0,Built-up,Ready_to_Move
30.0,600.0,2.0,2.0,3.0,5.0,Unknown,Pethapur,Unknown,New,2.0,Carpet,Ready_to_Move
50.0,1625.3489,2.0,1.0,3.0,7.0,furnished,Kolavada,Unknown,Unknown,2.0,Carpet,Ready_to_Move
45.0,496.753985,2.0,1.0,3.0,7.0,semi-furnished,Vavol,Unknown,New,2.0,Carpet,Ready_to_Move
83.0,2000.0,3.0,1.0,8.0,13.0,Unknown,Sargasan,Unknown,New,3.0,Super Built-up,Ready_to_Move
75.0,1377.0,2.0,3.0,4.0,8.0,furnished,Sargasan,Unknown,New,2.0,Super Built-up,Ready_to_Move
49.0,1528.4738,2.0,2.0,7.0,11.0,Unknown,Sector 26,Unknown,Unknown,2.0,Carpet,Ready_to_Move
39.75,1776.0435,2.0,2.0,1.0,4.0,Unknown,Kalol,Unknown,New,2.0,Carpet,Ready_to_Move
45.0,496.753985,2.0,1.0,7.0,11.0,Unknown,Vavol,Unknown,New,2.0,Carpet,Ready_to_Move
60.0,770.0,3.0,2.0,1.0,5.5,Unknown,Randheja,Unknown,New,3.0,Carpet,Ready_to_Move
70.0,1269.0,2.0,2.0,6.0,10.0,unfurnished,Sargasan,East,1-5 years,2.0,Super Built-up,Ready_to_Move
15.0,210.0,1.0,1.0,4.0,8.0,semi-furnished,Sector 24,Unknown,New,1.0,Carpet,Ready_to_Move
125.0,2690.975,3.0,1.0,2.0,8.0,furnished,Koba,Unknown,1-5 years,3.0,Super Built-up,Ready_to_Move
36.0,720.0,1.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,New,1.0,Carpet,Ready_to_Move
52.0,718.16,2.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,2.0,Carpet,Ready_to_Move
85.0,1845.0,3.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,3.0,Carpet,Ready_to_Move
63.5,1905.2103,2.0,1.0,4.0,8.0,semi-furnished,Sargasan,Unknown,New,2.0,Super Built-up,Ready_to_Move
61.0,1100.0,3.0,2.0,3.0,7.0,Unknown,Vavol,Unknown,Unknown,3.0,Carpet,Ready_to_Move
130.0,1095.0,3.0,2.0,14.0,32.0,Unknown,Gift City,Unknown,New,2.0,Carpet,Ready_to_Move
42.0,1100.0,2.0,1.0,5.0,6.0,semi-furnished,Vavol,Unknown,1-5 years,2.0,Carpet,Ready_to_Move
72.0,1269.0,2.0,2.0,6.0,10.0,Unknown,Sargasan,Unknown,5-10 years,2.0,Carpet,Ready_to_Move
53.0,728.93,2.0,1.0,4.0,8.0,Unknown,Sargasan,Other,New,2.0,Carpet,Ready_to_Move
150.0,1090.0,2.0,1.0,8.5,25.0,Unknown,Gift City,Unknown,Unknown,2.0,Super Built-up,Ready_to_Move
150.0,1533.1,3.0,1.0,4.0,8.0,Unknown,Koba,Unknown,Unknown,3.0,Carpet,Ready_to_Move
45.0,1485.4181999999998,2.0,1.0,4.0,7.0,Unknown,Vavol,Unknown,Unknown,2.0,Carpet,Ready_to_Move
68.0,1485.0,2.0,2.0,0.0,1.0,Unknown,Raysan,Unknown,Unknown,2.0,Super Built-up,Ready_to_Move
49.9,1278.0,2.0,2.0,7.0,11.0,Unknown,Sector 26,Other,Unknown,2.0,Carpet,Ready_to_Move
146.0,3060.0,3.0,1.0,4.0,8.0,Unknown,Kudasan,Unknown,Unknown,3.0,Super Built-up,Under_Construction
20.0,465.43,1.0,1.0,3.0,7.0,Unknown,Pethapur,Unknown,Unknown,1.0,Carpet,Ready_to_Move
185.0,871.0,2.0,1.0,8.5,25.0,Unknown,Gift City,Unknown,Unknown,2.0,Carpet,Ready_to_Move
72.0,1395.0,3.0,2.0,4.0,8.0,furnished,SG Highway,Unknown,New,3.0,Super Built-up,Ready_to_Move
58.0,1170.0,2.0,2.0,8.0,13.0,Unknown,SP Ring Road,Unknown,Unknown,2.0,Built-up,Ready_to_Move
110.0,2385.0,3.0,1.0,8.0,13.0,unfurnished,Randesan,South-East,New,3.0,Carpet,Ready_to_Move
80.0,1780.0,3.0,1.0,2.0,6.0,furnished,Raysan,Unknown,5-10 years,3.0,Carpet,Ready_to_Move
140.0,777.0,2.0,1.0,8.5,25.0,Unknown,Gift City,Unknown,Unknown,2.0,Carpet,Ready_to_Move
90.0,1302.86,3.0,1.0,4.0,8.0,furnished,Sargasan,Unknown,Unknown,3.0,Super Built-up,Ready_to_Move
62.0,769.4,3.0,2.0,1.0,5.5,Unknown,Vavol,Unknown,New,3.0,Carpet,Ready_to_Move
50.0,1215.0,2.0,1.0,3.0,7.0,furnished,Sargasan,Unknown,5-10 years,2.0,Carpet,Ready_to_Move
75.0,1782.0,3.0,1.0,6.0,12.0,unfurnished,Sargasan,East,New,3.0,Super Built-up,Ready_to_Move
90.0,2070.0,3.0,1.0,4.0,8.0,furnished,Sargasan,Other,New,3.0,Carpet,Ready_to_Move
50.0,1194.7929,2.0,2.0,2.0,6.0,Unknown,Adalaj,Unknown,Unknown,2.0,Carpet,Ready_to_Move
70.0,1200.0,2.0,1.0,3.0,7.0,Unknown,Sector 22,Unknown,New,3.0,Super Built-up,Ready_to_Move
80.0,1260.0,2.0,1.0,0.0,1.0,Unknown,Kudasan,Unknown,New,2.0,Built-up,Ready_to_Move
100.0,2690.975,3.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,3.0,Carpet,Ready_to_Move
90.0,483.0,1.0,1.0,8.5,25.0,Unknown,Gift City,Unknown,Unknown,1.0,Carpet,Under_Construction
75.0,2196.0,2.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,2.0,Carpet,Ready_to_Move
80.0,2115.0,3.0,3.0,7.0,7.0,Unknown,Sector 26,Unknown,New,3.0,Super Built-up,Ready_to_Move
48.0,1215.0,2.0,1.0,3.0,7.0,Unknown,Vavol,Unknown,Unknown,2.0,Carpet,Ready_to_Move
87.0,1350.0,3.0,2.0,6.0,6.0,semi-furnished,Gift City,Unknown,New,3.0,Built-up,Ready_to_Move
95.0,1980.0,3.0,1.0,7.0,14.0,unfurnished,Randesan,East,New,3.0,Super Built-up,Ready_to_Move
55.0,925.0,2.0,2.0,3.0,7.0,Unknown,Koba,Unknown,New,2.0,Carpet,Ready_to_Move
69.0,1494.0,2.0,3.0,7.0,7.0,furnished,Sargasan,Unknown,Unknown,2.0,Super Built-up,Ready_to_Move
33.51,756.0,1.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,1.0,Super Built-up,Ready_to_Move
15.0,530.0,2.0,1.0,2.0,7.0,Unknown,Kalol,Unknown,1-5 years,1.0,Carpet,Ready_to_Move
36.0,756.0,2.0,3.0,4.0,8.0,furnished,Sargasan,Unknown,New,1.0,Super Built-up,Ready_to_Move
120.0,2520.0,3.0,1.0,4.0,8.0,unfurnished,Raysan,Unknown,New,3.0,Super Built-up,Ready_to_Move
90.0,1693.16,3.0,3.0,6.0,8.0,Unknown,Kudasan,Unknown,New,3.0,Built-up,Ready_to_Move
35.0,990.0,2.0,1.0,4.0,8.0,unfurnished,Kudasan,East,New,2.0,Super Built-up,Ready_to_Move
45.0,500.0,2.0,2.0,2.0,3.0,Unknown,Vavol,Unknown,New,2.0,Carpet,Ready_to_Move
65.0,1269.0,2.0,1.0,0.0,1.0,unfurnished,Sargasan,Other,New,2.0,Carpet,Ready_to_Move
125.0,2232.0,3.0,1.0,3.0,10.0,unfurnished,Sargasan,Unknown,1-5 years,3.0,Super Built-up,Ready_to_Move
38.0,1026.0,2.0,2.0,1.0,3.0,Unknown,Randheja,Unknown,Unknown,2.0,Carpet,Ready_to_Move
50.0,1224.0,2.0,2.0,3.0,5.0,Unknown,Randesan,Unknown,New,2.0,Carpet,Ready_to_Move
65.0,705.0,2.0,2.0,11.0,13.0,furnished,Sargasan,Unknown,New,2.0,Carpet,Ready_to_Move
95.0,1782.0,3.0,2.0,8.0,8.0,Unknown,Kudasan,Unknown,5-10 years,3.0,Super Built-up,Ready_to_Move
65.0,705.0,2.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,2.0,Carpet,Ready_to_Move
41.0,1035.0,2.0,1.0,3.0,7.0,unfurnished,Vavol,Unknown,Unknown,2.0,Carpet,Ready_to_Move
110.0,1350.0,3.0,1.0,13.0,14.0,semi-furnished,Koba,Unknown,New,3.0,Carpet,Ready_to_Move
27.0,731.9452,1.0,1.0,3.0,7.0,Unknown,Vavol,Unknown,Unknown,1.0,Carpet,Ready_to_Move
50.0,1345.4875,2.0,2.0,2.0,6.0,semi-furnished,Adalaj,Other,New,2.0,Carpet,Ready_to_Move
60.0,1485.0,3.0,2.0,2.0,6.0,semi-furnished,Vavol,Unknown,1-5 years,3.0,Carpet,Ready_to_Move
60.0,1440.0,2.0,1.0,7.0,7.0,unfurnished,Sargasan,East,New,2.0,Super Built-up,Ready_to_Move
42.0,1100.0,2.0,2.0,3.0,7.0,Unknown,Vavol,Unknown,New,2.0,Super Built-up,Ready_to_Move
151.0,1300.0,3.0,2.0,0.0,1.0,Unknown,Sector 22,Unknown,New,3.0,Super Built-up,Ready_to_Move
85.0,965.0,2.0,1.0,0.0,1.0,Unknown,Sector 22,Unknown,Unknown,2.0,Carpet,Ready_to_Move
83.0,2340.0,3.0,1.0,4.0,8.0,Unknown,Kudasan,Unknown,Unknown,3.0,Carpet,Ready_to_Move
110.0,1325.0,2.0,1.0,11.0,13.0,Unknown,Gift City,Unknown,Unknown,2.0,Super Built-up,Under_Construction
75.0,1872.0,3.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,3.0,Super Built-up,Ready_to_Move
56.0,1260.0,2.0,1.0,3.0,7.0,Unknown,Vavol,Unknown,Unknown,2.0,Super Built-up,Ready_to_Move
56.0,1280.0,2.0,1.0,3.0,7.0,Unknown,Vavol,Unknown,Unknown,2.0,Carpet,Ready_to_Move
65.0,1496.1821,2.0,1.0,4.0,8.0,semi-furnished,Sargasan,Unknown,1-5 years,2.0,Carpet,Ready_to_Move
50.0,990.0,2.0,1.0,4.0,8.0,Unknown,Kudasan,Unknown,Unknown,2.0,Carpet,Ready_to_Move
100.0,1400.0,3.0,1.0,4.0,8.0,Unknown,Kudasan,Unknown,Unknown,3.0,Built-up,Ready_to_Move
16.0,369.85,1.0,0.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,1.0,Carpet,Ready_to_Move
115.0,956.0,3.0,1.0,4.0,8.0,Unknown,Raysan,Unknown,Unknown,3.0,Carpet,Ready_to_Move
70.0,1251.0,1.0,2.0,6.0,13.0,Unknown,Uvarsad,Unknown,Unknown,2.0,Carpet,Ready_to_Move
210.0,5015.9774,4.0,2.0,4.0,8.0,Unknown,Koba,Unknown,Unknown,4.0,Carpet,Under_Construction
78.0,1872.0,3.0,3.0,4.0,8.0,unfurnished,Sargasan,Other,New,3.0,Super Built-up,Ready_to_Move
180.0,2475.0,3.0,1.0,4.0,8.0,furnished,Raysan,Unknown,Unknown,3.0,Super Built-up,Ready_to_Move
75.0,1980.0,3.0,2.0,4.0,8.0,Unknown,SG Highway,Unknown,Unknown,3.0,Super Built-up,Ready_to_Move
65.0,2484.0,2.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,New,2.0,Carpet,Ready_to_Move
50.0,700.0,2.0,1.0,4.0,8.0,Unknown,Koba,Unknown,Unknown,2.0,Carpet,Ready_to_Move
33.0,945.0,2.0,1.0,1.0,5.5,Unknown,Kalol,Unknown,New,2.0,Super Built-up,Ready_to_Move
61.0,1092.0,3.0,1.0,3.0,7.0,semi-furnished,Vavol,Unknown,New,3.0,Carpet,Ready_to_Move
55.0,1539.0,3.0,3.0,3.0,7.0,Unknown,Vavol,Unknown,New,3.0,Carpet,Ready_to_Move
82.0,854.22,3.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,New,3.0,Carpet,Ready_to_Move
58.0,600.0,1.0,2.0,6.0,13.0,Unknown,Uvarsad,Unknown,Unknown,2.0,Carpet,Ready_to_Move
40.0,900.0,2.0,2.0,3.0,3.0,Unknown,Vavol,Unknown,5-10 years,2.0,Super Built-up,Ready_to_Move
37.0,701.81,2.0,1.0,5.5,9.0,Unknown,Dahegam,Unknown,Unknown,2.0,Carpet,Ready_to_Move
86.5,1845.0,3.0,2.0,4.0,4.0,Unknown,Koba,Unknown,10-20 years,3.0,Carpet,Ready_to_Move
41.0,558.0,1.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,1.0,Super Built-up,Ready_to_Move
109.0,2718.0,3.0,1.0,4.0,8.0,Unknown,Koba,Unknown,New,3.0,Super Built-up,Under_Construction
170.0,630.0,2.0,2.0,11.0,33.0,Unknown,Gift City,Unknown,New,2.0,Carpet,Ready_to_Move
300.0,6399.0,6.0,2.0,11.0,13.0,unfurnished,Raysan,North-East,New,5.0,Carpet,Under_Construction
90.0,2160.0,3.0,1.0,5.0,8.0,Unknown,Randesan,Unknown,Unknown,3.0,Carpet,Ready_to_Move
47.0,1395.0,2.0,1.0,3.0,7.0,Unknown,Vavol,Other,Unknown,2.0,Carpet,Ready_to_Move
95.0,850.0,1.0,1.0,5.0,24.0,unfurnished,Gift City,North,New,1.0,Carpet,Ready_to_Move
150.0,1177.0,2.0,1.0,4.0,32.0,unfurnished,Gift City,North,New,2.0,Carpet,Ready_to_Move
24.0,446.0,1.0,1.0,4.0,8.0,semi-furnished,Kalol,Unknown,New,2.0,Carpet,Ready_to_Move
24.0,500.0,2.0,1.0,2.0,6.0,Unknown,Kalol,Unknown,Unknown,2.0,Carpet,Ready_to_Move
90.0,2200.0,3.0,1.0,9.0,13.0,unfurnished,Raysan,Other,New,3.0,Carpet,Ready_to_Move
72.0,1250.0,2.0,1.0,4.5,7.0,Unknown,Kudasan,Unknown,New,2.0,Carpet,Ready_to_Move
240.0,4788.0,4.0,2.0,3.0,12.0,unfurnished,Koba,Unknown,New,4.0,Carpet,Ready_to_Move
25.0,270.0,1.0,1.0,3.0,4.0,Unknown,Randheja,Unknown,New,1.0,Carpet,Ready_to_Move
95.0,1908.0,3.0,2.0,4.0,8.0,Unknown,Raysan,Unknown,New,3.0,Super Built-up,Ready_to_Move
135.0,645.83,2.0,1.0,4.0,22.0,furnished,Gift City,Unknown,New,2.0,Carpet,Ready_to_Move
72.11,1413.0,2.0,1.0,4.0,8.0,furnished,Sargasan,Unknown,New,2.0,Carpet,Ready_to_Move
100.0,1980.0,3.0,1.0,1.0,8.0,furnished,Koba,Unknown,New,3.0,Built-up,Ready_to_Move
72.0,1413.0,2.0,2.0,1.0,7.0,unfurnished,Kudasan,North-East,5-10 years,2.0,Carpet,Ready_to_Move
54.0,1388.55,2.0,1.0,4.0,8.0,Unknown,Sargasan,Other,Unknown,2.0,Super Built-up,Ready_to_Move
90.0,1674.0,3.0,1.0,0.0,1.0,Unknown,Sargasan,Unknown,New,3.0,Built-up,Ready_to_Move
15.0,731.94,1.0,1.0,2.0,6.0,Unknown,Kalol,Unknown,Unknown,1.0,Carpet,Ready_to_Move
90.0,1638.0,1.0,1.0,4.0,8.0,furnished,Sargasan,Other,New,3.0,Carpet,Ready_to_Move
48.0,1162.5012,2.0,3.0,5.0,8.0,Unknown,Koba,Unknown,New,2.0,Carpet,Ready_to_Move
22.0,647.0,1.0,1.0,2.0,4.0,unfurnished,Kalol,Unknown,5-10 years,1.0,Super Built-up,Ready_to_Move
38.0,489.97,1.0,1.0,3.0,7.0,Unknown,Vavol,Unknown,Unknown,1.0,Carpet,Ready_to_Move
49.0,972.0,2.0,1.0,4.0,8.0,Unknown,Koba,Unknown,Unknown,2.0,Carpet,Ready_to_Move
62.0,1278.0,2.0,1.0,5.0,13.0,unfurnished,Gift City,Unknown,New,2.0,Built-up,Ready_to_Move
39.5,837.0,1.0,1.0,2.0,3.0,Unknown,Vavol,Unknown,10-20 years,1.0,Carpet,Ready_to_Move
60.0,751.75,3.0,1.0,5.0,7.0,Unknown,Vavol,Unknown,1-5 years,3.0,Carpet,Ready_to_Move
85.0,1845.0,3.0,1.0,3.0,7.0,unfurnished,Kudasan,Unknown,10-20 years,3.0,Super Built-up,Ready_to_Move
65.0,687.0,2.0,3.0,4.0,12.0,Unknown,Sargasan,Unknown,New,2.0,Super Built-up,Ready_to_Move
62.0,1701.0,3.0,2.0,3.0,7.0,Unknown,Vavol,Unknown,Unknown,3.0,Carpet,Under_Construction
116.0,2798.614,3.0,1.0,4.0,8.0,Unknown,Raysan,Other,New,3.0,Super Built-up,Ready_to_Move
50.0,1000.0,2.0,1.0,2.0,6.0,Unknown,Randesan,Unknown,New,2.0,Super Built-up,Ready_to_Move
46.0,1000.0,2.0,1.0,5.0,8.0,Unknown,Randesan,Unknown,Unknown,2.0,Carpet,Ready_to_Move
30.0,675.0,1.0,1.0,3.0,7.0,unfurnished,Vavol,Unknown,New,1.0,Carpet,Ready_to_Move
50.0,1453.1265,2.0,1.0,0.0,1.0,furnished,Sector 29,North,New,2.0,Carpet,Ready_to_Move
40.0,1000.0,1.0,2.0,3.0,7.0,unfurnished,Vavol,Unknown,New,2.0,Super Built-up,Ready_to_Move
51.0,900.0,2.0,1.0,2.0,4.0,semi-furnished,Gift City,Unknown,New,2.0,Built-up,Ready_to_Move
70.0,2077.4327,3.0,3.0,4.0,5.0,Unknown,Sargasan,Unknown,New,3.0,Built-up,Ready_to_Move
60.0,1700.0,3.0,2.0,2.0,6.0,Unknown,Kalol,Unknown,Unknown,3.0,Carpet,Ready_to_Move
156.0,1095.0,2.0,2.0,26.0,33.0,unfurnished,Gift City,North-East,New,2.0,Super Built-up,Ready_to_Move
53.55,1377.0,2.0,1.0,4.0,8.0,Unknown,Raysan,Unknown,Unknown,2.0,Super Built-up,Ready_to_Move
100.0,2152.78,3.0,3.0,2.0,6.0,Unknown,Uvarsad,Unknown,New,3.0,Super Built-up,Ready_to_Move
144.0,3600.0,4.0,2.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,4.0,Super Built-up,Under_Construction
85.0,1506.946,2.0,2.0,1.0,6.0,Unknown,Koba,Unknown,New,3.0,Carpet,Under_Construction
68.0,1305.0,2.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,2.0,Carpet,Ready_to_Move
155.0,3006.0,3.0,1.0,4.0,8.0,Unknown,Koba,Unknown,Unknown,3.0,Carpet,Ready_to_Move
85.0,2012.85,3.0,1.0,4.0,8.0,semi-furnished,Sargasan,East,5-10 years,3.0,Super Built-up,Ready_to_Move
96.0,1755.0,2.0,2.0,7.0,11.0,Unknown,Sector 26,Unknown,Unknown,3.0,Carpet,Ready_to_Move
135.0,1000.0,1.0,0.0,3.0,7.0,unfurnished,Vavol,Unknown,New,2.0,Super Built-up,Ready_to_Move
49.0,972.0,2.0,3.0,5.0,8.0,unfurnished,Koba,South-East,New,2.0,Carpet,Ready_to_Move
72.0,1300.0,3.0,1.0,4.0,8.0,furnished,Sargasan,Unknown,Unknown,3.0,Carpet,Ready_to_Move
180.0,2394.0,3.0,1.0,4.0,8.0,Unknown,Raysan,Unknown,Unknown,3.0,Carpet,Ready_to_Move
75.0,1800.0,3.0,3.0,5.0,9.0,Unknown,Randesan,Unknown,5-10 years,3.0,Super Built-up,Ready_to_Move
125.0,1511.0,2.0,1.0,8.5,25.0,Unknown,Gift City,Unknown,Unknown,2.0,Super Built-up,Under_Construction
49.0,1162.5012,2.0,3.0,5.0,8.0,unfurnished,Koba,East,5-10 years,2.0,Carpet,Ready_to_Move
60.0,852.5,1.0,1.0,4.5,7.0,Unknown,Sector 8,North-East,New,2.0,Carpet,Ready_to_Move
51.0,1071.0,2.0,2.0,8.0,13.0,Unknown,SP Ring Road,Other,New,2.0,Carpet,Ready_to_Move
60.0,1728.0,3.0,3.0,2.0,6.0,Unknown,Chiloda,Unknown,Unknown,3.0,Built-up,Ready_to_Move
88.0,1035.0,3.0,1.0,5.0,8.0,Unknown,Sargasan,Unknown,Unknown,3.0,Super Built-up,Ready_to_Move
51.0,880.0,2.0,1.0,3.0,3.0,Unknown,Kudasan,Unknown,New,2.0,Carpet,Ready_to_Move
50.0,1260.0,2.0,1.0,1.0,5.5,unfurnished,Randesan,Unknown,New,2.0,Built-up,Ready_to_Move
55.0,344.45,1.0,1.0,2.0,6.0,Unknown,Kalol,Unknown,Unknown,1.0,Carpet,Ready_to_Move
15.0,550.0,1.0,1.0,2.0,6.0,Unknown,Kalol,Unknown,Unknown,1.0,Carpet,Ready_to_Move
72.0,1323.0,2.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,2.0,Carpet,Ready_to_Move
70.0,1719.0,3.0,2.0,6.0,8.0,Unknown,Randesan,Unknown,New,3.0,Carpet,Ready_to_Move
75.0,1674.0,3.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,3.0,Super Built-up,Ready_to_Move
72.0,1890.0,3.0,2.0,3.0,7.0,Unknown,Vavol,Unknown,Unknown,3.0,Super Built-up,Ready_to_Move
26.0,720.0,1.0,1.0,2.0,3.0,unfurnished,Adalaj,Unknown,New,1.0,Carpet,Ready_to_Move
38.0,902.97,2.0,1.0,3.0,7.0,Unknown,Vavol,Unknown,Unknown,2.0,Super Built-up,Ready_to_Move
55.0,1100.0,2.0,1.0,5.0,8.0,furnished,Randesan,Unknown,Unknown,2.0,Super Built-up,Ready_to_Move
95.0,2295.0,2.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,New,3.0,Carpet,Under_Construction
28.0,1302.4319,2.0,1.0,2.0,6.0,Unknown,Kalol,Unknown,Unknown,2.0,Built-up,Ready_to_Move
39.0,980.0,2.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,2.0,Super Built-up,Ready_to_Move
42.0,600.0,2.0,1.0,3.0,7.0,Unknown,Pethapur,Unknown,Unknown,2.0,Carpet,Ready_to_Move
67.0,753.47,2.0,1.0,4.0,8.0,Unknown,Sector 21,Unknown,Unknown,2.0,Carpet,Under_Construction
46.5,1571.5294,2.0,1.0,4.0,8.0,Unknown,Koba,Unknown,Unknown,2.0,Carpet,Ready_to_Move
92.0,1908.0,3.0,2.0,5.0,8.0,Unknown,Raysan,Unknown,New,3.0,Super Built-up,Ready_to_Move
85.0,1845.0,3.0,1.0,6.0,8.0,Unknown,Kudasan,Unknown,10-20 years,3.0,Carpet,Ready_to_Move
92.0,1908.0,3.0,1.0,5.0,8.0,Unknown,Raysan,Unknown,New,3.0,Super Built-up,Ready_to_Move
92.0,1908.0,3.0,3.0,5.0,8.0,Unknown,Raysan,Unknown,New,3.0,Carpet,Ready_to_Move
48.0,1250.0,2.0,1.0,3.0,7.0,Unknown,Vavol,Unknown,Unknown,2.0,Carpet,Ready_to_Move
48.0,450.0,2.0,1.0,0.0,4.0,semi-furnished,Sector 22,Unknown,New,2.0,Carpet,Ready_to_Move
100.0,1890.0,3.0,1.0,4.0,8.0,furnished,Koba,Other,New,3.0,Carpet,Ready_to_Move
40.0,1305.0,2.0,1.0,3.0,7.0,Unknown,Vavol,Unknown,Unknown,2.0,Carpet,Ready_to_Move
32.0,1000.0,1.0,1.0,3.0,7.0,Unknown,Vavol,Unknown,Unknown,2.0,Super Built-up,Ready_to_Move
90.0,2300.0,3.0,2.0,3.0,7.0,Unknown,Gift City,Unknown,Unknown,3.0,Built-up,Ready_to_Move
78.0,2025.0,3.0,3.0,3.0,7.0,Unknown,Randheja,Unknown,Unknown,3.0,Carpet,Ready_to_Move
49.0,702.0,2.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,2.0,Carpet,Ready_to_Move
